id,created_at,updated_at,code,fabric_weave,currency,supplier_id,price,name,fabric_blend_one,fabric_blend_one_percent,fabric_blend_two,fabric_blend_two_percent,fabric_blend_three,fabric_blend_three_percent,weight,weight_unit,end_use/0,end_use/1,end_use/2,fabric_type,price_unit,status,deleted_at,only_for_brands/0,published,description,dispatch_time_sample,factory_location,construction,width,width_unit,finishing,properties/0,dispatch_time_mass_quantity_min,dispatch_time_mass_quantity_max,origin,colour,tsa_stamps,minimal_order_quantity,crowd_source_available,moq_details,uuid,notify_fc_team,moq,swatch_price,swatch_quantity,archived_at,end_use/3,end_use/4,only_for_brands/1,properties/1,properties/2,properties/3,properties/4,properties/5,properties/6,properties/7,only_for_brands/2,end_use/5,properties/8,only_for_brands/3,only_for_brands/4,only_for_brands/5,only_for_brands/6,only_for_brands/7,end_use/6,end_use/7,only_for_brands/8,only_for_brands/9,only_for_brands/10,only_for_brands/11,only_for_brands/12,only_for_brands/13,only_for_brands/14,only_for_brands/15,only_for_brands/16,only_for_brands/17,only_for_brands/18,only_for_brands/19,only_for_brands/20,only_for_brands/21,only_for_brands/22
1252,2020-06-30T23:27:24.288Z,2021-06-18T04:11:19.891Z,Chervon Waves,,USD,25,6.8,XXXXXXXXXXves Cotton,Cotton,100,,,,,250,g/m2,Dress,Pants,Skirt,Handwoven,m,public,,,TRUE,"This textile is handwoven and naturally dyed using GOTS certified dyes. Employing skilled artisans for hand weaving reduces electricity consumption, fosters employment and reduces poverty and inequality in rural India. Fabric width, design, weave and colour can be customised, as well as multiple finishes available.",30,India,,112,cm,Gassing & Mercerizing,,45,50,virtualexpo,,,50,FALSE,,4dfc70ea-555d-4a28-884c-75229ceddd4f,FALSE,50,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,2020-06-04T13:29:55.194Z,2021-05-11T12:31:47.690Z,SFKOCH7030PQ/170,Piqué,USD,27,12.42,XXXXXXXXXXic Cotton/Hemp Pique,Organic Cotton,70,Hemp,30,,,170,g/m2,T-Shirt,Sweatshirt,,Knit,m,public,,,TRUE,"Symphony Fabrics. They are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Hemp is a low impact crop requiring little or no pesticides and little water. It renews the soil with each growth cycle, and grows readily in most temperate climates.",5-7 days,India,,177,cm,,,45,50,,,,100,FALSE,,e0bee878-2e0f-4126-8379-d93652adcdc6,FALSE,100,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,2020-10-15T08:33:07.460Z,2021-06-18T12:08:33.950Z,FVF05409CC6RR,,USD,26,4.2,XXXXXXXXXXtch Recyceld Polyester Recycled Elastane 4,Recycled Polyester,86,Recycled Elastane,14,,,126,g/m2,Pants,Jacket,,Woven,m,public,,,TRUE,,5-7 days,Taiwan,,142,cm,C6 DWR,Durable Water Repellent (DWR),60,72,,,,3000,,Min Colour Quantity: 1000/colour. Can make up to 5m sampling yardage,ac2f1f3a-96fd-4fb6-8393-1a3ab2f492b4,FALSE,3000,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,2020-10-15T08:33:07.121Z,2021-06-18T12:08:34.739Z,LFS12246AQD,,USD,26,3.15,XXXXXXXXXXled Polyester 8,Recycled Polyester,100,,,,,115,g/m2,Leggings / Yoga Pants,Sports Bra,T-shirt,Knit,m,public,,,TRUE,,5-7 days,Taiwan,,152,cm,Wicking,Wicking (Quick Dry),60,72,,,,3000,,Min Colour Quantity: 1000/colour. Can make up to 5m sampling yardage,a9dc0bda-f8f6-41b8-90d8-9243640bc47b,FALSE,3000,2,4,,Sweatshirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,2020-08-24T20:02:34.254Z,2021-06-18T12:40:03.414Z,PK531347,Interlock,USD,18,4.59,XXXXXXXXXXPolyester TENCEL 1,TENCEL Lyocell,70,Polyester (PET),30,,,180,g/m2,,,,Woven,m,public,,,TRUE,Recycled polyester version available.,5-7 days,Taiwan,30S+150D,152,cm,Wicking,Wicking (Quick Dry),55,60,,,,0,,,c18f3e73-f1d1-4b58-a100-e505b94f3a45,FALSE,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,2020-07-06T13:01:20.444Z,2021-07-20T09:21:45.909Z,34153GRS U34153,Twill,USD,46,42.5,XXXXXXXXXXcled Polyester,Recycled Polyester,100,,,,,242,g/m2,Pants,Skirt,Dress,Woven,m,public,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5-7 days,Italy,,147,cm,,,70,74,,,,35,,,983d3e19-7795-4a37-b0c7-a2ef9ce8eadc,FALSE,35,2,10,,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2019-09-09T08:29:46.248Z,2021-07-27T07:58:06.819Z,E006-R5,Rib / Rib-Stop,USD,1,3.05,XXXXXXXXXXRib Recycled Nylon,Recycled Nylon,52,Nylon / Polyamide,48,,,114,g/m2,Jacket, Tracksuit,,Woven,m,public,,,TRUE,,5-7 days,Taiwan,,147,cm,,Wicking (Quick Dry),,,,,,5000,FALSE,"300 m/color, 1000m/order (if available greige)",eb6dd699-b26e-4340-8eb7-01b44621db92,FALSE,5000,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2019-09-12T14:23:49.464Z,2021-06-18T12:40:03.636Z,PM0194N92,Plain,USD,18,2.8,XXXXXXXXXXPolyester,Polyester (PET),100,,,,,62,g/m2,,,,Woven,m,public,,Development Reference,FALSE,Recycled version available,5-7 days,Taiwan,,154,cm,C6 DWR (pass rain test AATCC 35),Durable Water Repellent (DWR),,,,,,900,,,d72c38e3-614d-4f1c-9052-b2f4265381ef,FALSE,900,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2020-06-04T13:29:56.221Z,2021-05-11T12:31:49.878Z,SFWOCL7030/125/White,,USD,27,3.8,XXXXXXXXXXic Cotton/Linen Shirting-White,Organic Cotton,70,Linen,30,,,125,g/m2,Shirt,,,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,142,cm,,,45,50,,,,800,,,20237b83-c214-4fe6-8222-336cc08a7292,FALSE,800,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2019-09-26T06:35:29.024Z,2020-10-27T10:59:49.104Z,EC-RT1707067,Single Jacquard,USD,16,0,XXXXXXXXXXe Jacquard Recycled Polyester,Recycled Polyester,92,Elastane / OP / Spandex,8,,,103,g/m2,Casual Wear,Womenswear,,Knit,m,private,,CONT,TRUE,,5-7 days,Taiwan,,163,cm,Moisture Management,Wicking (Quick Dry),,,,,,0,,,113b92eb-ddb9-44a0-b54d-8a4419adbdd9,FALSE,0,2,3,,,,Takalar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2019-09-04T08:33:28.148Z,2020-11-11T09:32:06.151Z,PX-AL7116,Plain,USD,2,3.3,XXXXXXXXXXve Four Way Stretch Recycled Polyester Spandex,Recycled Polyester,86,Elastane / OP / Spandex,14,,,154,g/m2,,,,Woven,m,private,,Basix,TRUE,,5-7 days,Vietnam,,74,cm,Durable Water Repellent (DWR),Durable Water Repellent (DWR),,,,,,0,FALSE,,ec01dfc2-ce64-4acd-acf2-92942f6e152a,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,MAS Holdings,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,
1090,2020-06-06T14:34:55.264Z,2020-09-27T10:50:15.579Z,PX-18H072 AS5610CWR9/71,,USD,2,1.92,XXXXXXXXXX610CWR9/71,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Purple,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,6728f07a-07bc-4648-96c1-8d82155a691e,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
2203,2021-04-08T11:31:46.319Z,2021-07-28T10:23:10.071Z,CT01,,USD,27,3.99,XXXXXXXXXXcell Bemberg,Bemberg (Cupro),55,TENCEL Lyocell,45,,,98,g/m2,Blouse,Shirt,Dress,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,109,cm,,,45,50,,,,300,FALSE,,ea2afdb4-4c54-4805-9281-7961528a6812,FALSE,300,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,2021-04-08T11:31:46.297Z,2021-07-28T10:23:11.181Z,SFKHOC5545-1,,USD,27,7,XXXXXXXXXXOrganic Cotton Hemp,Hemp,55,Organic Cotton,45,,,210,g/m2,T-Shirt,Sweatshirt,,Knit,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,,cm,,,45,50,,,,600,,,63a01053-080b-4d43-be06-713a12054805,FALSE,600,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,2020-07-06T13:01:20.416Z,2021-07-20T09:21:45.931Z,34154GRS U34154,Jacquard,USD,46,38.2,XXXXXXXXXXecycled Polyester,Recycled Polyester,100,,,,,207,g/m2,Luxe,Womenswear,,Woven,m,public,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5-7 days,Italy,,146,cm,,,70,74,,,,35,,,b7dc502a-00a7-4b57-b7ef-53d25d984b57,FALSE,35,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,2020-09-26T05:54:32.692Z,2020-11-09T18:05:36.545Z,TO-16F036 FR6631FUCA/03,,USD,40,2.8,XXXXXXXXXX631FUCA/03,Polyester (PET),100,,,,,54,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 16FW. Color Gray,5-7 days,China,179x114/33Tx55T,144,cm,P/D+C0 DWR+UV CUT+CIRE OUTSIDE,,5,7,,,,0,,,ed710abd-6c22-41b7-a164-afd04de6eddc,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1311,2020-07-06T13:01:20.472Z,2021-07-20T09:21:46.082Z,GE056GRS UGE056,Jacquard,USD,46,52.75,XXXXXXXXXXecycled Polyester,Recycled Polyester,100,,,,,78,g/m2,Jacket,Pants,,Woven,m,private,,Archive,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5-7 days,Italy,,140,cm,,,70,74,,,,35,,,97b413c9-eb65-48fb-9862-ac68ff12af4f,FALSE,35,2,0,2021-07-20T09:17:14.146Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2019-02-28T11:04:34.567Z,2020-11-23T10:21:19.035Z,PX-AL7285Q,Ripstop,USD,2,2.5,XXXXXXXXXXMechanical Stretch Polyester  4,Polyester (PET),100,,,,,80,g/m2,Activewear,Casual Wear,Soft Shell Jacket,Woven,m,private,,Demo,TRUE,,5-7 days,Taiwan,160*136 / 50D*50D,144,cm,Wicking,Wicking (Quick Dry),,,,,,0,FALSE,,e6e16df0-36f0-4585-8802-74004e3f7448,FALSE,0,2,3,,,,Takalar,,,,,,,,Zilver,,,RePurpose,CONT,Dimpora,Basix,,,,,,,,,,,,,,,,,,
31,2019-02-28T11:04:34.540Z,2020-11-11T09:33:41.221Z,PX-AL7634Q,,USD,2,2.5,XXXXXXXXXXMechanical Stretch Polyester  2,Polyester (PET),100,,,,,120,g/m2,Activewear,Casual Wear,Mid Layer,Woven,m,private,,Basix,TRUE,,5-7 days,Taiwan,151*120 / 75D*75D,134,cm,Wicking,Wicking (Quick Dry),,,,,,0,FALSE,,d4eba5fc-6467-4d77-a938-6cc6dde4b1c1,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
473,2019-09-26T06:35:29.054Z,2020-10-05T13:19:25.052Z,EC-RT1701139,Single Jersey,USD,16,0,XXXXXXXXXXsey Nylon,Nylon / Polyamide,75,Lycra,25,,,270,g/m2,Casual Wear,Womenswear,,Knit,m,private,,CONT,TRUE,"Fine gauge yarn, giving the fabric greater body and architectural drape",5-7 days,Taiwan,,152,cm,Moisture Management,Wicking (Quick Dry),,,,,,0,,,ed172c57-8d74-46d0-b3de-a5698a2711a7,FALSE,0,2,3,,,,Takalar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2019-09-26T06:35:28.929Z,2020-10-05T13:19:25.084Z,EC-RT1404050,Pique Eyelet,USD,16,0,XXXXXXXXXXet Recycled Polyester,Recycled Polyester,50,Polyester (PET),50,,,156,g/m2,Casual Wear,Womenswear,,Knit,m,private,,CONT,TRUE,"This fabric is composed of Umorfil Polyester, which integrates ocean peptide amino acid with textile materials, creating a functional fiber that provides comfortable hand-feel and skin-friendly texture",5-7 days,Taiwan,,152,cm,Moisture Management,Wicking (Quick Dry),,,,,,0,,,c9d57b5d-e39f-459d-94ec-34f564d74edf,FALSE,0,2,3,,,,Takalar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,2020-09-26T05:46:27.553Z,2020-11-09T18:06:45.910Z,LU-17F028 FR6195W/65,,USD,39,0.75,XXXXXXXXXX195W/65,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 17FW. Color Green,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,345b5e8a-31a7-4a4c-b6cb-3d40502ed458,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
288,2019-09-08T11:42:41.286Z,2020-11-23T10:21:49.773Z,PX-AL7185QBT1,Ripstop,USD,2,2.5,XXXXXXXXXX Stretch Polyester 1,Polyester (PET),100,,,,,84,g/m2,,,,Woven,m,private,,Demo,TRUE,,5-7 days,Vietnam,,144,cm,,Anti-Bacterial,,,,,,0,FALSE,,2fb5f001-efd4-4117-9015-d0668faadd1e,FALSE,0,2,3,,,,Takalar,Wicking (Quick Dry),,,,,,,Zilver,,,RePurpose,CONT,Dimpora,Basix,,,,,,,,,,,,,,,,,,
2204,2021-04-08T11:31:46.340Z,2021-07-28T10:23:09.829Z,CT02,,USD,27,3.49,XXXXXXXXXXcell Bemberg,TENCEL Lyocell,52,Bemberg (Cupro),48,,,66,g/m2,Blouse,Shirt,Dress,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,109,cm,,,45,50,,,,300,,,487fbd4e-455f-4510-8df7-92411eefa902,FALSE,300,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,2020-09-26T05:54:32.630Z,2020-11-09T18:05:36.506Z,TO-16F112 FR291ACT/09,,USD,40,4.35,XXXXXXXXXX91ACT/09,Nylon / Polyamide,100,,,,,160,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 16FW. Color Black,5-7 days,Japan,250x79/78Tx234T,120,cm,P/D+C6 DWR+Acrylic coating,,5,7,,,,0,,,4cc2d888-9c2f-4c6e-a26b-3b1764fc07c3,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
2206,2021-04-08T11:31:46.382Z,2021-07-28T10:23:09.850Z,CT05,,USD,27,3.52,XXXXXXXXXXcell Bemberg,TENCEL Lyocell,79,Bemberg (Cupro),21,,,68,g/m2,Blouse,Shirt,Dress,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,109,cm,,,45,50,,,,300,,,f645db12-b343-4459-b93a-f795a7c0724f,FALSE,300,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,2021-04-08T11:31:46.275Z,2021-05-11T12:31:46.390Z,Linen G. Coffee,,USD,27,6.69,XXXXXXXXXXing G Coffee,Linen,100,,,,,180,g/m2,,,,Woven,m,private,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,147,cm,,,45,50,,,,1000,,,4421cee0-9d6a-4c41-9c9e-9eae83891868,FALSE,1000,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2020-06-19T09:55:13.559Z,2021-01-26T07:00:13.494Z,NA-FC8TH 8BW9B1,Dobby,USD,47,4.3,XXXXXXXXXXbased Polyester,Polyester (PET),70,Bio-based Polyester,30,,,159,g/m2,,,,Woven,m,private,,Business of Fashion Textiles and Technology,TRUE,,5-7 days,Taiwan,113X90/150D BIOX150D,147,cm,DOUBLE WEAVE+PFC FREE W/R,Water Repellent (W/R),85,90,,,,6000,FALSE,MOQ: 6000m / MCQ: 1000m,c2287386-6989-4136-9de6-9cdbbc622355,FALSE,6000,2,3,,,,MAS Holdings,,,,,,,,Takalar,,,On Running,Mammut,PANGAIA,MCM Worldwide,,,,,,,,,,,,,,,,,,
1560,2020-09-26T05:46:27.530Z,2020-11-09T18:06:45.890Z,LU-17F028 FR6195W/76,,USD,39,0.75,XXXXXXXXXX195W/76,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 17FW. Color Purple,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,bc54de55-41d3-4af4-b3ee-e8065c820c43,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
45,2019-02-28T11:04:34.725Z,2020-11-11T09:33:41.163Z,PX-AL7592Q,,USD,2,2.5,XXXXXXXXXXMechanical Stretch Polyester  1,Polyester (PET),100,,,,,160,g/m2,Activewear,Casual Wear,Mid Layer,Woven,m,private,,Basix,TRUE,,5-7 days,Taiwan,171*102 / 75D*150D,137,cm,Wicking,Wicking (Quick Dry),,,,,,0,FALSE,,92a5f5ab-5402-446a-9532-b57b23977108,FALSE,0,2,3,,Pants,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
254,2019-09-04T08:29:47.402Z,2020-11-11T09:33:41.278Z,PX-AL7726Q,Plain,USD,2,2.5,XXXXXXXXXXtretch Polyester Spandex,Polyester (PET),92,Elastane / OP / Spandex,8,,,163,g/m2,,,,Woven,m,private,,Basix,TRUE,,5-7 days,Vietnam,150D*40OP*150D+40OP,147,cm,,Wicking (Quick Dry),,,,,,0,,,cb5c07a7-1c33-4f55-9e11-f4df5c71bd62,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
253,2019-09-04T08:29:47.376Z,2020-11-11T09:34:28.649Z,PX-VK180753,Dobby,USD,2,4,XXXXXXXXXXcled Nylon,Recycled Nylon,100,,,,,117,g/m2,,,,Woven,m,private,,Basix,TRUE,,5-7 days,Vietnam,70D*160D,142,cm,,Water Repellent (W/R),,,,,,0,FALSE,,e890f2bb-578c-4a35-a61f-52d9ff6f5b4f,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
1739,2020-10-15T08:33:06.889Z,2021-06-18T12:08:34.769Z,LFS12462AQD,Single Jersey,USD,26,5.78,XXXXXXXXXXgradable Recycle Polyester 4,Biodegradable Recycled Polyester,77,Elastane / OP / Spandex,23,,,310,g/m2,Leggings / Yoga Pants,Sports Bra,Swimwear,Knit,m,public,,,TRUE,Biodegradable Polyester made from recycled raw material,5-7 days,Taiwan,,114,cm,Wicking,Wicking (Quick Dry),60,72,,,,3000,FALSE,Min Colour Quantity: 1000/colour. Can make up to 5m sampling yardage,d961ecdf-3d02-4148-b648-ccd3e531c439,FALSE,3000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,2021-04-08T11:31:46.444Z,2021-07-28T10:23:09.950Z,CT08,,USD,27,4.39,XXXXXXXXXXcell Bemberg,TENCEL Lyocell,70,Bemberg,30,,,91,g/m2,Blouse,Shirt,Dress,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,109,cm,,,45,50,,,,300,,,3c23e564-ec78-499c-b083-ab512afe61f9,FALSE,300,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,2021-04-08T11:31:46.424Z,2021-07-28T10:23:10.350Z,CT07,,USD,27,5,XXXXXXXXXXcell Bemberg,TENCEL Lyocell,56,Bemberg (Cupro),44,,,125,g/m2,Blouse,Shirt,Dress,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,109,cm,,,45,50,,,,300,FALSE,,d1e0575f-1b27-434a-9ab6-b3e51d1bb37f,FALSE,300,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,2021-04-08T11:31:46.872Z,2021-07-28T10:23:10.546Z,SFWHLL502030/140/2,Dobby,USD,27,7.89,XXXXXXXXXXobby Hemp Fabric,Hemp,50,Linen,20,Lyocell,30,140,g/m2,Shirt,,,Woven,m,public,,,TRUE,Hemp with stripe dobby effect,5-7 days,India,,147,cm,,,45,50,,,,100,,,39a04f51-b815-4c87-b834-22c06c351a51,FALSE,100,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,2021-04-08T11:31:46.832Z,2021-07-28T10:23:10.558Z,SFWHLL502030/140/5,Herringbone,USD,27,7.89,XXXXXXXXXXrringbone Hemp,Hemp,50,Linen,20,Lyocell,30,140,g/m2,Shirt,,,Woven,m,public,,,TRUE,"MIAMI HEMP FABRIC
available in 58"" and can be made in 110"" width
Herringbone weave",5-7 days,India,,147,cm,,,45,50,,,,100,,,242da6b6-51c2-4e51-83a8-bf068a2de09e,FALSE,100,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,2021-04-08T11:31:46.732Z,2021-07-28T10:23:11.025Z,Germany 4,,USD,27,6.54,XXXXXXXXXXnic Cotton Hemp,Organic Cotton,70,Hemp,30,,,185,g/m2,Shirt,,,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,147,cm,,,45,50,,,,100,,,29bc7cab-c901-4a45-a1a6-f7de122670df,FALSE,100,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,2021-04-08T11:31:46.650Z,2021-05-11T12:31:50.057Z,Toronto 21725,,USD,27,8,XXXXXXXXXX725,Linen,100,,,,,,g/m2,,,,Woven,m,private,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,147,cm,,,45,50,,,,1000,,,8d82d413-89f2-4bfd-97cd-af7419e5ea18,FALSE,1000,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
